Date,away_team,home_team,away_team_score,home_team_score
20030330,Texas Rangers,Anaheim Angels,6,3
20030331,Cleveland Indians,Baltimore Orioles,5,6
20030331,Minensota Twins,Detroit Tigers,3,1
20030331,Chicago White Sox,Kansas City Royals,0,3
20030331,Boston Red Sox,Tampa Bay Devil Rays,4,6
20030331,New York Yankees,Toronto Blue Jays,8,4
20030331,Los Angeles Dodgers,Arizona Diamondbacks,8,0
20030331,Montreal Expos,Atlanta Braves,10,2
20030331,Pittsburgh Pirates,Cincinnati Reds,10,1
20030331,Philadelpia Phillies,Florida Marlins,8,5
20030331,Chicago Cubs,New York Mets,15,2
20030331,San  Francisco Giants,San Diego Padres,5,2
20030331,Milwaukee Brewers,St. Louis Cardinals,9,11
20030401,Texas Rangers,Anaheim Angels,0,10
20030401,Seattle Mariners,Oakland Athletics,0,5
20030401,Boston Red Sox,Tampa Bay Devil Rays,9,8
20030401,New York Yankees,Toronto Blue Jays,10,1
20030401,Los Angeles Dodgers,Arizona Diamondbacks,4,5
20030401,Colorado Rockies,Houston Colts,4,10
20030401,San  Francisco Giants,San Diego Padres,8,1
20030402,Texas Rangers,Anaheim Angels,5,11
20030402,Cleveland Indians,Baltimore Orioles,4,2
20030402,Minensota Twins,Detroit Tigers,8,1
20030402,Chicago White Sox,Kansas City Royals,4,5
20030402,Seattle Mariners,Oakland Athletics,3,8
20030402,Boston Red Sox,Tampa Bay Devil Rays,7,5
20030402,New York Yankees,Toronto Blue Jays,9,7
20030402,Los Angeles Dodgers,Arizona Diamondbacks,5,0
20030402,Montreal Expos,Atlanta Braves,3,0
20030402,Pittsburgh Pirates,Cincinnati Reds,7,4
20030402,Philadelpia Phillies,Florida Marlins,8,2
20030402,Colorado Rockies,Houston Colts,7,8
20030402,Chicago Cubs,New York Mets,1,4
20030402,San  Francisco Giants,San Diego Padres,5,3
20030402,Milwaukee Brewers,St. Louis Cardinals,0,7
20030403,Cleveland Indians,Baltimore Orioles,3,0
20030403,Minensota Twins,Detroit Tigers,3,0
20030403,Chicago White Sox,Kansas City Royals,6,12
20030403,Seattle Mariners,Oakland Athletics,7,6
20030403,Boston Red Sox,Tampa Bay Devil Rays,14,5
20030403,Montreal Expos,Atlanta Braves,4,0
20030403,Pittsburgh Pirates,Cincinnati Reds,7,5
20030403,Philadelpia Phillies,Florida Marlins,3,8
20030403,Colorado Rockies,Houston Colts,10,5
20030403,Chicago Cubs,New York Mets,6,3
20030403,Los Angeles Dodgers,San Diego Padres,1,6
20030403,Milwaukee Brewers,St. Louis Cardinals,4,6
20030404,Boston Red Sox,Baltimore Orioles,8,7
20030404,Detroit Tigers,Chicago White Sox,2,5
20030404,Cleveland Indians,Kansas City Royals,1,5
20030404,Toronto Blue Jays,Minensota Twins,7,2
20030404,Anaheim Angels,Oakland Athletics,3,7
20030404,New York Yankees,Tampa Bay Devil Rays,12,2
20030404,Seattle Mariners,Texas Rangers,6,4
20030404,Florida Marlins,Atlanta Braves,7,12
20030404,Chicago Cubs,Cincinnati Reds,9,10
20030404,Arizona Diamondbacks,Colorado Rockies,1,2
20030404,San  Francisco Giants,Milwaukee Brewers,7,5
20030404,Montreal Expos,New York Mets,0,4
20030404,Pittsburgh Pirates,Philadelpia Phillies,9,1
20030404,Los Angeles Dodgers,San Diego Padres,2,4
20030404,Houston Colts,St. Louis Cardinals,6,5
20030405,Boston Red Sox,Baltimore Orioles,1,2
20030405,Detroit Tigers,Chicago White Sox,0,7
20030405,Cleveland Indians,Kansas City Royals,1,3
20030405,Toronto Blue Jays,Minensota Twins,4,3
20030405,Anaheim Angels,Oakland Athletics,2,4
20030405,New York Yankees,Tampa Bay Devil Rays,5,6
20030405,Seattle Mariners,Texas Rangers,4,8
20030405,Florida Marlins,Atlanta Braves,17,1
20030405,Chicago Cubs,Cincinnati Reds,9,7
20030405,Arizona Diamondbacks,Colorado Rockies,3,4
20030405,San  Francisco Giants,Milwaukee Brewers,6,5
20030405,Montreal Expos,New York Mets,1,3
20030405,Pittsburgh Pirates,Philadelpia Phillies,1,16
20030405,Los Angeles Dodgers,San Diego Padres,0,3
20030405,Houston Colts,St. Louis Cardinals,2,1
20030406,Boston Red Sox,Baltimore Orioles,12,2
20030406,Detroit Tigers,Chicago White Sox,2,10
20030406,Toronto Blue Jays,Minensota Twins,8,1
20030406,Anaheim Angels,Oakland Athletics,6,7
20030406,New York Yankees,Tampa Bay Devil Rays,10,5
20030406,Seattle Mariners,Texas Rangers,11,2
20030406,Florida Marlins,Atlanta Braves,4,13
20030406,Chicago Cubs,Cincinnati Reds,4,5
20030406,Arizona Diamondbacks,Colorado Rockies,3,8
20030406,San  Francisco Giants,Milwaukee Brewers,5,0
20030406,Montreal Expos,New York Mets,8,5
20030406,Pittsburgh Pirates,Philadelpia Phillies,2,0
20030406,Los Angeles Dodgers,San Diego Padres,4,3
20030407,Florida Marlins,Atlanta Braves,0,3
20030407,Arizona Diamondbacks,Los Angeles Dodgers,6,4
20030407,San Diego Padres,San  Francisco Giants,4,7
20030408,Chicago White Sox,Cleveland Indians,5,3
20030408,Minensota Twins,New York Yankees,3,7
20030408,Anaheim Angels,Seattle Mariners,0,5
20030408,Baltimore Orioles,Tampa Bay Devil Rays,7,8
20030408,Oakland Athletics,Texas Rangers,2,1
20030408,Boston Red Sox,Toronto Blue Jays,4,8
20030408,Montreal Expos,Chicago Cubs,1,6
20030408,St. Louis Cardinals,Colorado Rockies,15,12
20030408,New York Mets,Florida Marlins,4,2
20030408,Cincinnati Reds,Houston Colts,2,1
20030408,Arizona Diamondbacks,Los Angeles Dodgers,3,5
20030408,Atlanta Braves,Philadelpia Phillies,3,4
20030408,Milwaukee Brewers,Pittsburgh Pirates,5,3
20030408,San Diego Padres,San  Francisco Giants,9,4
20030409,Chicago White Sox,Cleveland Indians,2,5
20030409,Kansas City Royals,Detroit Tigers,9,6
20030409,Minensota Twins,New York Yankees,1,2
20030409,Anaheim Angels,Seattle Mariners,5,1
20030409,Baltimore Orioles,Tampa Bay Devil Rays,7,10
20030409,Oakland Athletics,Texas Rangers,13,5
20030409,Boston Red Sox,Toronto Blue Jays,5,10
20030409,Montreal Expos,Chicago Cubs,0,3
20030409,St. Louis Cardinals,Colorado Rockies,4,9
20030409,New York Mets,Florida Marlins,2,3
20030409,Cincinnati Reds,Houston Colts,3,4
20030409,Arizona Diamondbacks,Los Angeles Dodgers,2,5
20030409,Atlanta Braves,Philadelpia Phillies,2,16
20030409,Milwaukee Brewers,Pittsburgh Pirates,3,2
20030409,San Diego Padres,San  Francisco Giants,11,15
20030410,Chicago White Sox,Cleveland Indians,7,2
20030410,Kansas City Royals,Detroit Tigers,4,2
20030410,Minensota Twins,New York Yankees,0,2
20030410,Anaheim Angels,Seattle Mariners,3,0
20030410,Baltimore Orioles,Tampa Bay Devil Rays,4,3
20030410,Oakland Athletics,Texas Rangers,4,5
20030410,Boston Red Sox,Toronto Blue Jays,8,7
20030410,Montreal Expos,Chicago Cubs,7,1
