Date,away_team,home_team,away_team_score,home_team_score
20130331,Texas Rangers,Houston Colts,2,8
20130401,Kansas City Royals,Chicago White Sox,0,1
20130401,Detroit Tigers,Minensota Twins,4,2
20130401,Boston Red Sox,New York Yankees,8,2
20130401,Seattle Mariners,Oakland Athletics,2,0
20130401,St. Louis Cardinals,Arizona Diamondbacks,2,6
20130401,Philadelpia Phillies,Atlanta Braves,5,7
20130401,Anaheim Angels,Cincinnati Reds,3,1
20130401,San  Francisco Giants,Los Angeles Dodgers,0,4
20130401,Colorado Rockies,Milwaukee Brewers,4,5
20130401,San Diego Padres,New York Mets,2,11
20130401,Chicago Cubs,Pittsburgh Pirates,3,1
20130401,Miami Marlins,Washington Nationals,0,2
20130402,Texas Rangers,Houston Colts,7,0
20130402,Seattle Mariners,Oakland Athletics,7,1
20130402,Baltimore Orioles,Tampa Bay Devil Rays,7,4
20130402,Cleveland Indians,Toronto Blue Jays,4,1
20130402,St. Louis Cardinals,Arizona Diamondbacks,6,1
20130402,San  Francisco Giants,Los Angeles Dodgers,3,0
20130402,Colorado Rockies,Milwaukee Brewers,8,4
20130403,Kansas City Royals,Chicago White Sox,2,5
20130403,Texas Rangers,Houston Colts,4,0
20130403,Detroit Tigers,Minensota Twins,2,3
20130403,Boston Red Sox,New York Yankees,7,4
20130403,Seattle Mariners,Oakland Athletics,2,6
20130403,Baltimore Orioles,Tampa Bay Devil Rays,7,8
20130403,Cleveland Indians,Toronto Blue Jays,3,2
20130403,St. Louis Cardinals,Arizona Diamondbacks,9,10
20130403,Philadelpia Phillies,Atlanta Braves,2,9
20130403,Anaheim Angels,Cincinnati Reds,4,5
20130403,San  Francisco Giants,Los Angeles Dodgers,5,3
20130403,Colorado Rockies,Milwaukee Brewers,7,3
20130403,San Diego Padres,New York Mets,4,8
20130403,Chicago Cubs,Pittsburgh Pirates,0,3
20130403,Miami Marlins,Washington Nationals,0,3
20130404,Kansas City Royals,Chicago White Sox,3,1
20130404,Detroit Tigers,Minensota Twins,2,8
20130404,Boston Red Sox,New York Yankees,2,4
20130404,Seattle Mariners,Oakland Athletics,2,8
20130404,Baltimore Orioles,Tampa Bay Devil Rays,6,3
20130404,Cleveland Indians,Toronto Blue Jays,8,10
20130404,Philadelpia Phillies,Atlanta Braves,2,0
20130404,Anaheim Angels,Cincinnati Reds,4,5
20130404,San Diego Padres,New York Mets,2,1
20130404,Chicago Cubs,Pittsburgh Pirates,3,2
20130404,Miami Marlins,Washington Nationals,1,6
20130405,Minensota Twins,Baltimore Orioles,5,9
20130405,Seattle Mariners,Chicago White Sox,8,7
20130405,New York Yankees,Detroit Tigers,3,8
20130405,Oakland Athletics,Houston Colts,8,3
20130405,Cleveland Indians,Tampa Bay Devil Rays,0,4
20130405,Anaheim Angels,Texas Rangers,2,3
20130405,Boston Red Sox,Toronto Blue Jays,6,4
20130405,Chicago Cubs,Atlanta Braves,1,4
20130405,Washington Nationals,Cincinnati Reds,0,15
20130405,San Diego Padres,Colorado Rockies,2,5
20130405,Pittsburgh Pirates,Los Angeles Dodgers,0,3
20130405,Arizona Diamondbacks,Milwaukee Brewers,3,1
20130405,Miami Marlins,New York Mets,7,5
20130405,Kansas City Royals,Philadelpia Phillies,13,4
20130405,St. Louis Cardinals,San  Francisco Giants,0,1
20130406,Minensota Twins,Baltimore Orioles,6,5
20130406,Seattle Mariners,Chicago White Sox,3,4
20130406,New York Yankees,Detroit Tigers,4,8
20130406,Oakland Athletics,Houston Colts,6,3
20130406,Cleveland Indians,Tampa Bay Devil Rays,0,6
20130406,Anaheim Angels,Texas Rangers,8,4
20130406,Boston Red Sox,Toronto Blue Jays,0,5
20130406,Chicago Cubs,Atlanta Braves,5,6
20130406,Washington Nationals,Cincinnati Reds,7,6
20130406,San Diego Padres,Colorado Rockies,3,6
20130406,Pittsburgh Pirates,Los Angeles Dodgers,0,1
20130406,Arizona Diamondbacks,Milwaukee Brewers,9,2
20130406,Miami Marlins,New York Mets,3,7
20130406,Kansas City Royals,Philadelpia Phillies,3,4
20130406,St. Louis Cardinals,San  Francisco Giants,6,3
20130407,Minensota Twins,Baltimore Orioles,4,3
20130407,Seattle Mariners,Chicago White Sox,3,4
20130407,New York Yankees,Detroit Tigers,7,0
20130407,Oakland Athletics,Houston Colts,9,3
20130407,Cleveland Indians,Tampa Bay Devil Rays,13,0
20130407,Anaheim Angels,Texas Rangers,3,7
20130407,Boston Red Sox,Toronto Blue Jays,13,0
20130407,Chicago Cubs,Atlanta Braves,1,5
20130407,Washington Nationals,Cincinnati Reds,3,6
20130407,San Diego Padres,Colorado Rockies,1,9
20130407,Pittsburgh Pirates,Los Angeles Dodgers,2,6
20130407,Arizona Diamondbacks,Milwaukee Brewers,8,7
20130407,Miami Marlins,New York Mets,3,4
20130407,Kansas City Royals,Philadelpia Phillies,9,8
20130407,St. Louis Cardinals,San  Francisco Giants,14,3
20130408,Baltimore Orioles,Boston Red Sox,1,3
20130408,New York Yankees,Cleveland Indians,11,6
20130408,Minensota Twins,Kansas City Royals,1,3
20130408,Houston Colts,Seattle Mariners,0,3
20130408,Tampa Bay Devil Rays,Texas Rangers,4,5
20130408,Pittsburgh Pirates,Arizona Diamondbacks,5,3
20130408,Milwaukee Brewers,Chicago Cubs,7,4
20130408,Atlanta Braves,Miami Marlins,2,0
20130408,New York Mets,Philadelpia Phillies,7,2
20130408,Colorado Rockies,San  Francisco Giants,2,4
20130408,Cincinnati Reds,St. Louis Cardinals,13,4
20130409,Oakland Athletics,Anaheim Angels,9,5
20130409,New York Yankees,Cleveland Indians,14,1
20130409,Toronto Blue Jays,Detroit Tigers,3,7
20130409,Minensota Twins,Kansas City Royals,4,7
20130409,Houston Colts,Seattle Mariners,16,9
20130409,Tampa Bay Devil Rays,Texas Rangers,1,6
20130409,Pittsburgh Pirates,Arizona Diamondbacks,6,5
20130409,Milwaukee Brewers,Chicago Cubs,3,6
20130409,Atlanta Braves,Miami Marlins,3,2
20130409,New York Mets,Philadelpia Phillies,3,8
20130409,Los Angeles Dodgers,San Diego Padres,3,9
20130409,Colorado Rockies,San  Francisco Giants,6,9
20130409,Cincinnati Reds,St. Louis Cardinals,1,5
20130409,Chicago White Sox,Washington Nationals,7,8
20130410,Oakland Athletics,Anaheim Angels,11,5
20130410,Baltimore Orioles,Boston Red Sox,8,5
20130410,Toronto Blue Jays,Detroit Tigers,8,6
20130410,Minensota Twins,Kansas City Royals,0,3
20130410,Houston Colts,Seattle Mariners,8,3
20130410,Tampa Bay Devil Rays,Texas Rangers,2,0
20130410,Pittsburgh Pirates,Arizona Diamondbacks,2,10
20130410,Atlanta Braves,Miami Marlins,8,0
20130410,New York Mets,Philadelpia Phillies,3,7
20130410,Los Angeles Dodgers,San Diego Padres,4,3
20130410,Colorado Rockies,San  Francisco Giants,0,10
20130410,Cincinnati Reds,St. Louis Cardinals,0,10
20130410,Chicago White Sox,Washington Nationals,2,5
20130411,Oakland Athletics,Anaheim Angels,8,1
20130411,Baltimore Orioles,Boston Red Sox,3,2
20130411,Toronto Blue Jays,Detroit Tigers,1,11
20130411,Texas Rangers,Seattle Mariners,4,3
20130411,San  Francisco Giants,Chicago Cubs,7,6
20130411,Los Angeles Dodgers,San Diego Padres,3,2
20130411,Chicago White Sox,Washington Nationals,4,7
20130412,Houston Colts,Anaheim Angels,5,0
20130412,Chicago White Sox,Cleveland Indians,0,1
20130412,Toronto Blue Jays,Kansas City Royals,8,4
20130412,New York Mets,Minensota Twins,16,5
20130412,Baltimore Orioles,New York Yankees,2,5
20130412,Detroit Tigers,Oakland Athletics,3,4
20130412,Texas Rangers,Seattle Mariners,1,3
20130412,Los Angeles Dodgers,Arizona Diamondbacks,0,3
20130412,San  Francisco Giants,Chicago Cubs,3,4
20130412,Philadelpia Phillies,Miami Marlins,3,1
20130412,Cincinnati Reds,Pittsburgh Pirates,5,6
20130412,Colorado Rockies,San Diego Padres,7,5
20130412,Milwaukee Brewers,St. Louis Cardinals,0,2
20130412,Atlanta Braves,Washington Nationals,6,4
20130413,Houston Colts,Anaheim Angels,4,5
20130413,Tampa Bay Devil Rays,Boston Red Sox,1,2
20130413,Chicago White Sox,Cleveland Indians,4,9
20130413,Toronto Blue Jays,Kansas City Royals,3,2
20130413,New York Mets,Minensota Twins,4,2
20130413,Baltimore Orioles,New York Yankees,5,3
20130413,Detroit Tigers,Oakland Athletics,7,3
20130413,Texas Rangers,Seattle Mariners,3,1
20130413,Los Angeles Dodgers,Arizona Diamondbacks,7,5
20130413,San  Francisco Giants,Chicago Cubs,3,2
20130413,Philadelpia Phillies,Miami Marlins,1,2
20130413,Cincinnati Reds,Pittsburgh Pirates,1,3
20130413,Colorado Rockies,San Diego Padres,9,5
20130413,Milwaukee Brewers,St. Louis Cardinals,0,8
20130413,Atlanta Braves,Washington Nationals,3,1
20130414,Houston Colts,Anaheim Angels,1,4
20130414,Tampa Bay Devil Rays,Boston Red Sox,0,5
20130414,Chicago White Sox,Cleveland Indians,3,1
20130414,Toronto Blue Jays,Kansas City Royals,2,3
20130414,Baltimore Orioles,New York Yankees,0,3
20130414,Detroit Tigers,Oakland Athletics,10,1
20130414,Texas Rangers,Seattle Mariners,3,4
20130414,Los Angeles Dodgers,Arizona Diamondbacks,0,1
20130414,San  Francisco Giants,Chicago Cubs,10,7
20130414,Philadelpia Phillies,Miami Marlins,2,1
20130414,Cincinnati Reds,Pittsburgh Pirates,7,10
20130414,Colorado Rockies,San Diego Padres,2,1
20130414,Milwaukee Brewers,St. Louis Cardinals,4,3
20130414,Atlanta Braves,Washington Nationals,9,0
20130415,Tampa Bay Devil Rays,Boston Red Sox,2,3
20130415,Anaheim Angels,Minensota Twins,2,8
20130415,Houston Colts,Oakland Athletics,2,11
20130415,Chicago White Sox,Toronto Blue Jays,3,4
20130415,Philadelpia Phillies,Cincinnati Reds,2,4
20130415,San Diego Padres,Los Angeles Dodgers,6,3
20130415,Washington Nationals,Miami Marlins,10,3
20130415,St. Louis Cardinals,Pittsburgh Pirates,10,6
20130416,Tampa Bay Devil Rays,Baltimore Orioles,4,5
20130416,Boston Red Sox,Cleveland Indians,7,2
20130416,Anaheim Angels,Minensota Twins,6,8
20130416,Arizona Diamondbacks,New York Yankees,2,4
20130416,Houston Colts,Oakland Athletics,3,4
20130416,Detroit Tigers,Seattle Mariners,6,2
20130416,Chicago White Sox,Toronto Blue Jays,4,3
20130416,Kansas City Royals,Atlanta Braves,3,6
