Date,away_team,home_team,away_team_score,home_team_score
20110331,Milwaukee Brewers,Cincinnati Reds,6,7
20110331,San  Francisco Giants,Los Angeles Dodgers,1,2
20110331,San Diego Padres,St. Louis Cardinals,5,3
20110331,Atlanta Braves,Washington Nationals,2,0
20110331,Anaheim Angels,Kansas City Royals,4,2
20110331,Detroit Tigers,New York Yankees,3,6
20110401,Pittsburgh Pirates,Chicago Cubs,6,3
20110401,Arizona Diamondbacks,Colorado Rockies,7,6
20110401,New York Mets,Florida Marlins,2,6
20110401,San  Francisco Giants,Los Angeles Dodgers,3,4
20110401,Houston Colts,Philadelpia Phillies,4,5
20110401,Chicago White Sox,Cleveland Indians,15,10
20110401,Anaheim Angels,Kansas City Royals,1,2
20110401,Seattle Mariners,Oakland Athletics,6,2
20110401,Baltimore Orioles,Tampa Bay Devil Rays,4,1
20110401,Boston Red Sox,Texas Rangers,5,9
20110401,Minensota Twins,Toronto Blue Jays,3,13
20110402,Pittsburgh Pirates,Chicago Cubs,3,5
20110402,Milwaukee Brewers,Cincinnati Reds,2,4
20110402,Arizona Diamondbacks,Colorado Rockies,1,3
20110402,New York Mets,Florida Marlins,6,4
20110402,San  Francisco Giants,Los Angeles Dodgers,10,0
20110402,Houston Colts,Philadelpia Phillies,4,9
20110402,San Diego Padres,St. Louis Cardinals,11,3
20110402,Atlanta Braves,Washington Nationals,3,6
20110402,Chicago White Sox,Cleveland Indians,8,3
20110402,Anaheim Angels,Kansas City Royals,4,5
20110402,Detroit Tigers,New York Yankees,6,10
20110402,Seattle Mariners,Oakland Athletics,5,2
20110402,Baltimore Orioles,Tampa Bay Devil Rays,3,1
20110402,Boston Red Sox,Texas Rangers,5,12
20110402,Minensota Twins,Toronto Blue Jays,1,6
20110403,Pittsburgh Pirates,Chicago Cubs,5,4
20110403,Milwaukee Brewers,Cincinnati Reds,3,12
20110403,New York Mets,Florida Marlins,9,2
20110403,San  Francisco Giants,Los Angeles Dodgers,5,7
20110403,Houston Colts,Philadelpia Phillies,3,7
20110403,San Diego Padres,St. Louis Cardinals,0,2
20110403,Atlanta Braves,Washington Nationals,11,2
20110403,Chicago White Sox,Cleveland Indians,1,7
20110403,Anaheim Angels,Kansas City Royals,9,12
20110403,Detroit Tigers,New York Yankees,10,7
20110403,Seattle Mariners,Oakland Athletics,1,7
20110403,Baltimore Orioles,Tampa Bay Devil Rays,5,1
20110403,Boston Red Sox,Texas Rangers,1,5
20110403,Minensota Twins,Toronto Blue Jays,4,3
20110404,Arizona Diamondbacks,Chicago Cubs,1,4
20110404,Atlanta Braves,Milwaukee Brewers,2,1
20110404,Pittsburgh Pirates,St. Louis Cardinals,4,3
20110404,Detroit Tigers,Baltimore Orioles,1,5
20110404,Minensota Twins,New York Yankees,3,4
20110404,Seattle Mariners,Texas Rangers,4,6
20110405,Arizona Diamondbacks,Chicago Cubs,5,6
20110405,Houston Colts,Cincinnati Reds,2,8
20110405,Los Angeles Dodgers,Colorado Rockies,0,3
20110405,Washington Nationals,Florida Marlins,2,3
20110405,Atlanta Braves,Milwaukee Brewers,0,1
20110405,New York Mets,Philadelpia Phillies,7,1
20110405,San  Francisco Giants,San Diego Padres,1,3
20110405,Pittsburgh Pirates,St. Louis Cardinals,2,3
20110405,Boston Red Sox,Cleveland Indians,1,3
20110405,Chicago White Sox,Kansas City Royals,6,7
20110405,Minensota Twins,New York Yankees,5,4
20110405,Anaheim Angels,Tampa Bay Devil Rays,5,3
20110405,Seattle Mariners,Texas Rangers,2,3
20110405,Oakland Athletics,Toronto Blue Jays,6,7
20110406,Arizona Diamondbacks,Chicago Cubs,6,4
20110406,Houston Colts,Cincinnati Reds,4,12
20110406,Los Angeles Dodgers,Colorado Rockies,5,7
